gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845026348	ENSCAFG00845026348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026349	TMEM68	4	1	5	8	12	0	5	31	0	5	0	1	6	20	16	12	10	20	0	4	0	4	3	1	0	4	0	3	0	0	2	1	4	6	0	11	1	13	17	12	0	3	15	0	0	4	0	2	13	9	1	26	1	0	5	2	4	36	0	0	19	0	17	10	12	10	0	5	3	0	4	3	3	3	10	2	2	4	16	1	19	0
ENSCAFG00845026350	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026351	ENSCAFG00845026351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026352	ENSCAFG00845026352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026353	FBXL3	8	4	10	12	33	0	23	44	0	21	14	14	12	37	29	31	32	23.975	3	12	0	17	3	1	7	9	2	7	0	0	11	0	7	21	2	37	28	51	34	29	4	20	27	0	0	9	0	14	27	22	0	76	3	0	5	11	0	58	7	3	40	1	38	46	24	15	0	13	2	0	8	2	6	21	14	12	1	7	21	6	20	5
ENSCAFG00845026354	SH2D1A	1	0	3	5	26	3	24	137	1	13	0	1	13	48	51	44	21	23	0	2	0	11	5	1	1	15	2	3	3	0	5	1	0	6	0	39	11	19	7	29	0	24	31	0	1	7	0	4	9	4	1	22	3	0	4	8	0	81	2	0	27	0	21	34	10	13	0	3	1	0	19	2	8	34	14	6	9	3	15	7	13	1
ENSCAFG00845026355	ENSCAFG00845026355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026356	FN3K	0	0	5	2	1	0	1	13	0	5	2	0	1	2	1	0	7	12	0	2	0	10	2	0	5	3	0	1	0	0	7	0	8	13	6	3	5	0	4	3	0	0	10	0	0	0	0	3	0	66	0	3	0	0	2	4	0	14	1	0	0	0	27	2	0	2	0	0	0	1	7	3	0	1	7	1	1	9	3	1	2	0
ENSCAFG00845026357	AGAP1	0	0	1	2	7.002	0	0	6	0	1	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	6	0	9	2	0	0	0	1	0	0	3	0	0	3	0	3	0	0	7	0	12.001	0	0	3	0	0	0	0	0	0	1	0	0	6	0
ENSCAFG00845026358	GORASP2	0	0	2	4	22	1	5	27	0	9	0	4	4	14	10	13	8	17	0	2	0	3	6	0	0	2	0	2	0	0	4	0	2	3	0	10	3	8	14	7	0	4	10	0	0	7	0	1	8	1	3	19	2	0	1	7	0	47	2	0	17	0	10	10	6	6	1	2	1	0	6	1	10	15	5	6	7	5	6	3	15	3
ENSCAFG00845026359	OLIG2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	1.059	0	0	0	2	0	0	0	0
ENSCAFG00845026360	ENSCAFG00845026360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026361	MRPS25	2	0	6	16	28	1	13	54	0	7	0	5	5	10	13	19	10	46	0	13	0	4	6	0	1	5	0	3	0	0	11	0	2	14	4	12	12	6	9	8	2	11	37	0	0	2	1	13	10	46	35	30	6	1	3	8	0	100	2	0	43	0	53	15	9	13	4	19	0	0	3	1	3	12	7	8	8	19	14	7	18	3
ENSCAFG00845026362	RASSF8	0	0	2	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	6	0	0	1	0	0	10	0	0	1	0	1.013	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	3	0
ENSCAFG00845026363	RUFY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026364	ENSCAFG00845026364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026365	GPX8	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	3	0	1	1	2	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	3	0	0	0	0
ENSCAFG00845026366	TRPC4	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	0	0	2	3
ENSCAFG00845026367	ENSCAFG00845026367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026368	SH3RF1	0	1	0	0	4	0	1	15	0	1	0	3	1	0	6	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	1	1	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	1	2	0	0	1	0	0	0	0
ENSCAFG00845026369	MID1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	1	1	0	0	0	0	0	2	1	0	0	1.007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0
ENSCAFG00845026370	ENSCAFG00845026370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026371	ENSCAFG00845026371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026372	U7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026373	TUBGCP2	4	0	10	9	24	0	6	56	0	15	2	11	3	37	25	14	10	74	1	2	1	2	5	0	0	1	0	2	1	0	20	0	2	10	9	14	17	11	15	9.347	0	7	22	0	0	2	1	17	11	50	13	27.602	2	0	4	17	1	131	0	0	60	0	92	19	5	23	3	33	0	0	6	0	3	31	9	6	33	40	6	10	58	5
ENSCAFG00845026374	ENSCAFG00845026374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026375	ENSCAFG00845026375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026376	LACTB2	0	1	5	4	65	1	3	31	0	21	6	12	7	49	42	69	18	17	0	4	0	19	6	0	1	12	3	11	1	0	19	2	3	25	2	40	35	27	35	24	0	10	36	0	3	6	0	16	24	33	0	92	3	0	9	25	0	66	6	0	36	2	25	20	32	14	2	21	2	0	9	0	9	24	19	4	5	10	12	7	44	4
ENSCAFG00845026377	U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026378	ENSCAFG00845026378	7	3.851	15.919	14.26	17.584	6	30.4	54.81	0	16.554	14	8	13.294	35.619	31.962	14.949	26.564	22.77	4.5	2	8.571	2	14	6.808	5.839	17.843	0	1	3.366	1	19.637	4	6	2.993	12	6.998	13	13.249	9.607	10.879	7	24.811	12	3.981	2	5	7.954	0	10.885	4	6	68.541	9.703	1.339	10.53	8	4	36.764	5	4	67.283	6	26.886	14	31.7	46.675	17.315	18.341	3.971	0	6	0	11	23.853	10.186	4	11.769	22	28.938	35.161	22.776	4.738
ENSCAFG00845026379	ATG4D	3	0	22	28	44	3	25	67.001	0	29	7	14	23	26	17	31.999	26	100	0	29.947	0	5	23.001	0	7	9	3	6.001	1	0	52	6	35	18	19	12	24	21	37	24	0	29	48	0	0	1	3.999	31	6	91	11	60	0	0	12	26	0	163	10.999	0	73.001	13	68.757	27	34	40	4	70	0	1	19	4	21.978	51	22.001	7	56	82	25	20	111	17
ENSCAFG00845026380	NRAS	2	2	20	4	72	0	39	105	0	34	9	41	22	80	76	51	33	81	7	37	2	12	11	2	4	47	0	6	4	2	9	2	13	17	3	76	28	86	41	48	2	26	42	0	0	32	2	13	96	26	0	80	6	4	35	34	0	226	7	10	118	4	32	75	70	38	5	5	9	0	23.873	19	49	70	27	5	13	6	39	52	103	5
ENSCAFG00845026381	KLRD1	0	2	0	0	3	2	1	13	0	0	0	3	1	17	15	21	1	1	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	4	5	1	7	20	0	1	3	0	0	1	0	0	1	1	0	1	0	2	0	3	0	11	0	2	0	0	1	1	5	3	0	0	2	0	6	0	2	1	2	0	0	0	10	0	0	0
ENSCAFG00845026382	SERINC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026383	KCNG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.282	0	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.126	0	0	0	0	0	0	0	0	0	0	1	1.049	0	0	0	0	0	2	0	0	0	0	1.012	0	0	0	0	0	0	1.033	0
ENSCAFG00845026384	ENSCAFG00845026384	0	0	2	1	0	0	0	0	0	3	0	1	1	0	0	1	4	17	0	0	0	0	3	0	0	0	1	0	0	1	5	0	3	2	1	0	0	0	2	1	0	0	0	0	0	1	0	3	2	7	27	0	0	0	0	2	0	3	1	0	4	0	10	1	0	0	0	9	0	0	0	1	0	2	0	1	3	14	1	2	10	1
ENSCAFG00845026385	ENSCAFG00845026385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026386	ENSCAFG00845026386	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026387	ZC4H2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	0	0	3	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	1	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0
ENSCAFG00845026388	ENSCAFG00845026388	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845026389	MAPK1	11	5	41	61	130	6	63	127	0	76	35	61	32	127.761	108	144	86	119	13	79.862	0	38	24	2	20	64	1	14	13	0	68	2	20	56	4	84	80	119	130	118	2	75	119	0	0	55	4	38	71	64	13.955	296	6	6	54	41	1	244	16	10	225	15	164	103	118	116	13	75	4	5	42	10	44	131	42	24	39	79.776	87	63	181	32
ENSCAFG00845026390	RPS8	321	145	949	1057	1564	83	1574	3334.949	4	1210	423	464	645	1729.977	1642.993	1023.998	1724.969	2968.999	84	772	46	392	752	63	128	911	44	99	118	13	611	62	370	698	390	1009	798	1114.924	1053.834	1163.989	77	1002.997	921	9	29	533.943	37	323.931	1377	866.997	158	2627	320	60	631	800	18	3743	163	89	3673	159	1632.929	1655.999	1336	1170	219	833	136	20	367.997	299	421	1155	768	273	610	1070.999	1409.996	967	2018.95	410
ENSCAFG00845026391	ENSCAFG00845026391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026392	CADM2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845026393	ENSCAFG00845026393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026394	ANAPC5	0	0	2	3	4	0	4	12	0	4	1	1	1	4	6	5	0	3	0	0	1	0	2	0	3	1	1	2	0	0	2	1	1	1	1	3	3	5	3	4	0	2	4	0	0	0	0	7	8	13	5	8	0	0	4	3	0	10	1	0	12	0	20	3	1	3	1	5	0	0	1	0	1	8	1	0	2	1	1	0	2	0
ENSCAFG00845026395	ENDOU	0	0	1.182	0	2	0	0	2	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	5	1	2	0	0	0	1	3	3	1	3	0	0	1	0	0	5	0	0	0	0	1	0	2	4	0	0	0	0	3	0	0	0	0	0	4	0	0	3	0	0
ENSCAFG00845026396	EDRF1	1	0	3	3	7	0	4	15.038	0	9	0	1	5	10	4	5	1.008	4	0	0	0	3	1	2	0	4	0	1	0	0	2	0	1	5	0	8	7	2	10	2	0	2	5	0	0	2	2	2	2	8	5.292	23	2	0	1	1	0	15	4	0	12.035	0	6.024	4	8	8	0	4	0	0	3	0	0	3	7	0	4	2	0	6	6	0
ENSCAFG00845026397	SLC6A19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0
ENSCAFG00845026398	ENSCAFG00845026398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845026399	ENSCAFG00845026399	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026400	ENSCAFG00845026400	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026401	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026402	ENSCAFG00845026402	1	0	2	1	3	1	8	42	0	3	1	1	0	1	1	2	3	4	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	3	0	3	2	1	3	9	1	2	7	0	1	1	0	4	4	2	0	5	0	0	0	1	1	4	0	0	2	0	7	9	2	3	1	0	2	0	1	1	2	4	2	0	0	1	4	1	3	1
ENSCAFG00845026403	AKAP4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSCAFG00845026404	ENSCAFG00845026404	0	0	5	3	2	0	3	9	0	3	1	0	0	3	4	2	0	7.372	0	2	0	1	0	0	0	2	1	0	0	0	0	0	0	2	0	3	5	6	3	5	0	2	3	0	0	2	0	2	1	8	1.267	5	0	0	0	2	0	14	0	0	6	0	7.631	0	2	1	0	1	0	0	1	0	2	2	0	0	2	3.818	1	0	12	2
ENSCAFG00845026405	ENSCAFG00845026405	22.001	3	9	21	52	0	36	56	0	20.999	6	7	16	21	16	30	19.001	17	6.999	20	0	23.999	8	0	0	4	0	5	4	0	15	1	3	25	1	21	11.999	45.999	36.001	45.999	3	38.001	42	0	0	13.001	0	23	5	44	6	126	5	0	10	6	0	26.978	9	6	39	1	28	23	25.001	28.999	6	50	0	3	7	17	23	8	8	4	4	1	16	33.999	22.999	6
ENSCAFG00845026406	ENSCAFG00845026406	1	1	20	27	38	0	8	103	0	14.749	7	12	5	32	19	44	18	18	0	5	2	9	9	3	3	4	0	1	0	0	41	1	2	29	4	23	18	33	21	29	0	25	89	0	0	5	0	33	4	79	22	63	1	1	11	23	0	104	4	0	113	0	134	23	18	15	2	32	1	1	13	2	13	23	18	8	28	17	13	6	69	6.812
ENSCAFG00845026407	FGF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSCAFG00845026408	ENSCAFG00845026408	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026409	ENSCAFG00845026409	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845026410	ENSCAFG00845026410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026411	CCDC78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845026412	OLIG1	4	2	0	2	19	0	6	9	0	26	0	1	15	15	11	3	8	20	0	8	3	1	7	0	0	13	2	4	0	0	2	4	0	21	1	10	4	9	26	6	0	29	28	0	0	5	0	17	14	6	0	30	1	0	13	10	0	10	4	2	0	2	13	14	1	45	4	6	1	0	62	25	21	14	0	1	7	14	13	13	15	10
ENSCAFG00845026413	ATN1	1	0	0	8	3	2	24	14	0	6	2	2	2	3	1	4	1	15	0	4	0	1	1	0	4	0	1	0	2	0	6	0	1	5	0	3	2	5	5	2	0	4	4	1	0	2	0	2	5	16	6.393	4	0	0	2	2	0	17	2	0	16	0	13	1	5	2	0	18	2	0	0	5	4	12	0	3	22	27	2	3	15	2
ENSCAFG00845026414	XKR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSCAFG00845026415	ENSCAFG00845026415	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845026416	FN3KRP	1	0	11	8	11	1	3	49.988	0	15	2	6	11	17	20	16	17	92.596	1	10	0	5	4	2	2	1	0	6	0	0	22	0	14	11	14	9	13	5	4.15	6	0	9	17	0	4	4	0	13	2	41.743	12.729	20	2	1	6	7	1	131	3	1	26	1	65	16	6	22	1	23.936	1	0	6	3	4	16	16	3	21	66.685	5	4	62	5
ENSCAFG00845026417	WNT5A	0	0	0	0	0	0	3	1	0	0	0	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7	4	1	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0
ENSCAFG00845026418	ENSCAFG00845026418	0	0	4	11	1	0	2	6	0	1	2	1	1	0	0	3	6	54	0	2	0	2	7	1	0	0	0	1	0	0	11	1	9	6	6	0	3	0	1	0	2	1	1	1	0	0	0	8	0	20.164	131	2	0	0	3	4	0	2	1	0	1	0	21	1	0	0	0	12	1	3	0	2	3	3	0	0	2	41	2	2	6	4
